Date,Open,High,Low,Close,Volume
2019-07-15,138.38,139.99,138.27,139.64,4498676
2019-07-16,139.41,140.62,138.16,139.09,4051572
2019-07-17,138.2,138.51,135.73,135.73,3750197
2019-07-18,134.87,135.93,134.04,134.89,3552126
2019-07-19,134.22,137.05,134.22,136.23,4837056
2019-07-22,136.37,136.66,134.6,135.24,3267904
2019-07-23,135.93,138.23,135.53,138.1,4122180
2019-07-24,130.98,134.31,128.45,131.91,12664908
2019-07-25,131.08,134.9,131.01,134.71,4823165
2019-07-26,134.45,134.73,132.63,132.92,4237994
2019-07-29,133.49,134.65,132.85,134.46,2715564
2019-07-30,133.32,133.58,131.49,132.95,3257181
2019-07-31,132.9,134.37,131.01,131.67,4321957
2019-08-01,131.64,133.19,126.42,126.79,5530111
2019-08-02,126.55,126.8,123.5,124.54,5968613
2019-08-05,122.11,122.81,120.33,121.65,5482488
2019-08-06,122.78,123.65,120.64,122.08,3713912
2019-08-07,120,121.2,118.65,120.78,5048726
2019-08-08,121,122.1,120.37,122.02,3734773
2019-08-09,121.51,121.7,118.81,119.38,3805602
2019-08-12,118.95,119.03,116.07,116.72,4406030
2019-08-13,116.94,122,116.79,119.01,4363016
2019-08-14,116.58,116.9,115.04,115.21,5543082
2019-08-15,115.08,115.6,113.97,115.25,4171878
2019-08-16,116.25,117.87,115.92,116.43,3551929
2019-08-19,118.22,118.49,116.71,117.36,2631016
2019-08-20,117.59,117.79,116.47,116.67,2402447
2019-08-21,118,119.32,117.54,117.68,2783752
2019-08-22,118.33,118.94,117.22,117.89,2120512
2019-08-23,116.25,116.9,113.32,114.06,6105282
2019-08-26,115.06,115.67,113.84,114.42,5201870
2019-08-27,115.16,115.46,113.15,113.38,3161180
2019-08-28,112.86,114.95,111.75,114.86,3195047
2019-08-29,116.62,118.13,116.49,117.77,3447962
2019-08-30,119.02,119.59,118.45,119,2912975
2019-09-03,117.9,117.9,115.4,117.03,3781536
2019-09-04,118.42,119.24,118.26,119.1,3702307
