Date,Open,High,Low,Close,Volume
2019-10-11,77.73,78.64,77.28,77.36,2019284
2019-10-14,76.8,78,76.56,77.75,1624486
2019-10-15,78.3,79.68,77.83,78.95,1477084
2019-10-16,78.77,79.44,78.47,78.56,1688388
2019-10-17,78.89,79.62,78.46,79.23,1913460
2019-10-18,79.22,79.63,78.73,78.94,1662039
2019-10-21,79.68,80.65,79.61,80.44,1808109
2019-10-22,79.96,82.09,79.96,81.15,3554368
2019-10-23,82.34,83.33,80.04,80.52,2699411
2019-10-24,80.41,80.95,78.67,79.74,1502651
2019-10-25,79.59,80.53,79.01,80.14,1420315
2019-10-28,80.62,81.54,80.5,81.43,2203453
2019-10-29,81.13,82.16,81.09,81.22,1360180
2019-10-30,81.25,81.26,80.14,81.15,1197532
2019-10-31,80.7,81.15,79.52,80.26,1331577
2019-11-01,81.06,81.94,80.83,81.72,1075630
2019-11-04,82.42,82.74,82.01,82.66,1336724
2019-11-05,82.84,83.73,82.69,83.1,1752432
2019-11-06,83.24,83.76,82.69,83.18,1732129
2019-11-07,83.78,85.27,83.78,84.35,1500323
2019-11-08,84.25,84.71,83.45,84.71,1201569
2019-11-11,83.92,84.8,83.92,84.12,668987
2019-11-12,84.14,84.63,83.71,84.45,1402341
2019-11-13,84,84.52,83.37,84.31,1520894
2019-11-14,84.04,85.05,84.04,84.81,1331440
2019-11-15,85.2,85.2,84.04,84.52,1631706
2019-11-18,84.23,84.73,83.55,84.15,1721577
2019-11-19,84.46,84.88,83.83,83.91,1421777
2019-11-20,83.24,83.55,82.31,82.86,1173526
2019-11-21,82.97,83.11,82.29,82.92,987110
2019-11-22,83.2,84.04,82.93,83.87,954955
2019-11-25,83.98,85.27,83.97,85.18,1093001
2019-11-26,84.81,85.16,84.24,84.73,1054557
2019-11-27,85,85.33,84.59,85.12,990431
2019-11-29,84.9,85.22,84.66,84.87,606295
2019-12-02,85.26,85.54,83.96,84.06,1294988
2019-12-03,82.99,83.18,81.59,82.96,1802440
2019-12-04,82.96,83.99,82.96,83.63,1603306
2019-12-05,82.8,83.32,82.15,83.13,2368024
2019-12-06,84.19,84.93,84.05,84.31,1644701
2019-12-09,83.98,84.89,83.8,84.21,1468080
2019-12-10,84,84.92,83.78,84.86,1105128
2019-12-11,84.92,85.25,84.04,84.23,1215293
2019-12-12,84.39,86.56,84.14,86.38,1536779
2019-12-13,86.48,87.39,85.88,86.68,1331597
2019-12-16,87.14,87.37,86.03,86.13,1787936
2019-12-17,86.39,86.97,85.82,86.51,1710085
2019-12-18,86.47,86.94,86.22,86.51,2004927
2019-12-19,86.44,86.68,86.06,86.32,1872607
2019-12-20,86.84,87.43,86.5,86.7,2909000
2019-12-23,86.79,86.79,85.22,85.34,1035478
2019-12-24,85.38,85.65,84.97,85.28,450353
2019-12-26,85.42,85.65,85.08,85.49,787731
2019-12-27,85.65,85.65,84.85,84.95,556091
2019-12-30,85.29,85.39,84.35,84.53,775538
2019-12-31,84.29,84.99,84.29,84.82,894093
2020-01-02,85.11,85.31,84.47,85.3,1446625
2020-01-03,84.01,84.43,83.35,83.88,1068329
2020-01-06,83.01,83.38,81.67,82.4,2278306
2020-01-07,81.96,82.39,81.39,81.49,1935296
2020-01-08,81.67,83.06,81.35,82.37,2092310
2020-01-09,82.94,83.49,82.92,83.43,1580126
2020-01-10,83.44,83.59,82.54,82.68,909097
2020-01-13,82.76,83.11,82.19,82.88,996890
2020-01-14,82.91,83.48,82.58,83.04,1343341
2020-01-15,82.63,83.7,82.4,83.32,1430797
2020-01-16,83.83,84.35,83.46,83.64,1702914
2020-01-17,84.03,84.97,83.71,84.44,2736844
2020-01-21,84,84.6,83.52,83.68,2002214
2020-01-22,84.43,85.63,84.06,85.34,2804637
2020-01-23,84.95,85.86,84.27,85.85,2734376
2020-01-24,78.12,79.19,76,76.29,12378838
2020-01-27,74.3,75.18,73.43,73.91,4547177
2020-01-28,76,76,74.12,75.23,4336984
2020-01-29,75.41,76.3,75.24,75.8,2515763
2020-01-30,74.97,76.56,74.82,76.37,3404798
2020-01-31,75.85,76,74.64,75.13,2695229
2020-02-03,75.77,76.68,74.97,75.09,2849096
2020-02-04,76.2,76.84,75.79,75.8,2228564
2020-02-05,76.98,77.89,76.64,77.38,2099524
2020-02-06,77.83,78.14,76.35,76.35,2083444
2020-02-07,75.84,75.84,74.73,75.29,2295353
2020-02-10,75.07,75.97,75.02,75.83,1400047
2020-02-11,76.1,76.63,75.71,75.75,1617403
2020-02-12,76.17,76.39,75.44,76.04,1608835
2020-02-13,75.91,76.59,75.45,76.2,2038763
2020-02-14,76.28,76.79,76,76.42,1426611
2020-02-18,76.09,76.36,75.06,75.35,1686859
2020-02-19,75.16,75.77,74.71,75.56,1627557
2020-02-20,75.4,76.36,75.23,75.79,1178765
2020-02-21,75.29,75.44,74.43,75.32,1722792
2020-02-24,72.86,73.96,72.69,73.15,2020122
2020-02-25,73.16,73.18,69.09,69.49,3074185
2020-02-26,70.15,70.78,68.97,69,2130080
2020-02-27,67.36,68.95,65.26,66.18,3473654
2020-02-28,63.97,65.62,63.24,65.58,5033238
2020-03-02,66.11,67.93,65.02,67.88,4290018
2020-03-03,67.64,68.73,63.9,64.31,3601121
2020-03-04,65.31,66.84,64.32,66.69,2878495
2020-03-05,64.42,65.88,63.92,64.57,3488446
2020-03-06,62,64.25,61.33,62.58,3861440
2020-03-09,58.09,58.5,54.13,54.76,3598057
2020-03-10,57.21,58.69,53.57,57.69,4406398
2020-03-11,56,56.45,52.39,53.2,3094596
2020-03-12,48.5,50.18,44.79,44.88,4487557
2020-03-13,48.93,51.89,46.24,51.76,4450440
2020-03-16,44.25,44.75,37.56,37.87,4819389
2020-03-17,38.78,39.16,32.82,36.87,9789291
2020-03-18,33.99,34.41,26.6,27,7428607
2020-03-19,26.42,28.79,23.25,28.33,8318833
2020-03-20,29.7,29.97,25.23,25.25,9368326
2020-03-23,25.75,27.07,24.14,26.65,8225969
2020-03-24,29.1,34.07,29,33.78,7215847
2020-03-25,38.2,39.54,35.42,37.45,10275687
2020-03-26,39.66,43.82,39.06,41.71,8281529
2020-03-27,39.27,39.74,37.54,38.41,5011599
2020-03-30,38,38.3,36.03,37.59,4527448
2020-03-31,37.34,37.92,35.3,35.67,3245270
2020-04-01,32.87,33.3,30.73,31.53,5421734
2020-04-02,30.9,32.34,30.27,30.99,5503653
2020-04-03,30.59,30.69,27.51,28.53,6207918
2020-04-06,31.38,33.82,31.32,33.46,6364440
2020-04-07,36.81,39.74,34.91,35,6246962
2020-04-08,36.2,37.61,35.32,37.22,5470884
2020-04-09,38.5,42,38.5,39.21,5687931
2020-04-13,39.5,39.9,35.66,36.18,6688719
2020-04-14,37.02,37.8,34.93,35.53,6233100
2020-04-15,33.3,33.54,32.35,32.98,5490660
2020-04-16,32.77,32.98,31.09,31.69,5762281
2020-04-17,33.89,35.19,33.8,35.04,6258944
2020-04-20,33.67,35.57,33.05,35.22,6279568
2020-04-21,33.25,34.87,33.17,34.3,5676709
2020-04-22,35.25,35.5,34.41,35.15,6752556
2020-04-23,32.69,35.84,32.5,34.82,7849598
2020-04-24,35.51,36.78,35.17,36.23,6887029
2020-04-27,37,37.99,36.41,37.44,5166828
2020-04-28,39.74,40.89,39.24,40.06,6163886
2020-04-29,43,46.2,42.99,45.91,6794886
2020-04-30,44,45.19,42.68,42.97,5309709
2020-05-01,40.79,41.79,39.91,41.37,6677600
2020-05-04,39.71,41.69,38.78,41.37,6068225
2020-05-05,42.51,43.43,40.91,41.1,7138137
2020-05-06,41.43,42.06,38.85,39.14,4075047
2020-05-07,40.01,41.55,40.01,40.48,3995769
2020-05-08,42.21,42.85,41.48,42.72,3635828
2020-05-11,41.48,41.69,40.28,40.46,4197433
2020-05-12,40.47,41.6,39.17,39.2,3844977
2020-05-13,39.03,39.1,35.73,36.39,5654483
2020-05-14,35.86,39.54,35.05,39.23,6623159
2020-05-15,38.5,39.08,37.77,38,3217471
2020-05-18,40.39,41.38,40.18,41.06,5300257
2020-05-19,40.73,41.42,39.35,39.75,4664513
2020-05-20,40.37,41.39,40.21,41.01,4392816
2020-05-21,40.9,41.56,40.23,40.75,3222642
2020-05-22,40.81,41.15,39.76,40.47,2434023
2020-05-26,42.92,45.01,42.47,44.08,7294699
2020-05-27,47.27,49.62,46.95,49.6,8441011
2020-05-28,50.32,52.19,48.85,49.47,10474966
2020-05-29,48.14,49.95,47.35,47.51,8224241
2020-06-01,47.79,49.86,47.46,49.84,5264166
2020-06-02,51,52.56,50.79,52.39,5863115
2020-06-03,55.06,57.26,54.95,57.14,7985955
2020-06-04,55.77,58.66,54.93,58.26,6713572
2020-06-05,64.09,66.77,60.25,60.62,9503599
2020-06-08,64.41,64.41,60.86,61.29,6062975
2020-06-09,58.51,60.02,57.55,58.85,5378958
2020-06-10,58.2,58.8,54.96,54.96,6288834
2020-06-11,52,52.98,48.91,49.41,6802062
2020-06-12,53,53.37,49.97,52.99,4580093
2020-06-15,49.93,55.7,49.61,54.55,5913234
2020-06-16,57.67,57.96,54.33,55.92,4838409
2020-06-17,56.02,57.05,54.93,55.08,5078014
2020-06-18,53.91,55.7,53.36,53.83,4467583
2020-06-19,55.4,55.4,52.57,53.73,9597237
2020-06-22,54.21,55.03,53.03,54.02,4467016
2020-06-23,55,55.63,54.18,54.86,3842875
2020-06-24,53.55,53.73,50.21,50.81,4531850
2020-06-25,50.39,52.12,49.63,52.06,4048495
2020-06-26,50.75,51,47.35,48.67,7919151
2020-06-29,49.36,50.16,48.3,49.32,8268791
2020-06-30,49.22,50.47,48.71,50.09,7392737
2020-07-01,50.29,51.5,48.12,48.22,3064930
2020-07-02,49.8,51.07,48.68,48.85,3037554
2020-07-06,50.65,51.4,49.84,50.61,2768867
2020-07-07,49.99,50.2,47.86,48.15,4029537
2020-07-08,48.4,49.04,47.4,48.68,3476587
2020-07-09,48.35,48.42,45.4,46.45,3955349
2020-07-10,46.51,48.45,46.03,48.38,3620232
2020-07-13,48.99,49.8,47.26,48.18,3420562
2020-07-14,47.75,48.22,46.82,47.52,2835617
