Date,Open,High,Low,Close,Volume
2019-07-15,71.51,72.12,70.3,71.94,2596790
2019-07-16,72,73.72,71.8,72.32,4159533
2019-07-17,72.55,72.55,70.85,71.3,3052799
2019-07-18,70.98,71.71,70.72,71.58,2396852
2019-07-19,71.67,72.21,71.52,71.57,3377167
2019-07-22,71.75,72.18,71.03,71.97,2231092
2019-07-23,71.67,73.68,71.58,73.24,2658636
2019-07-24,72.82,74.37,72.73,74.23,2736823
2019-07-25,73.41,74.18,71.96,73.15,2972854
2019-07-26,73,73.47,71.57,73.21,2336338
2019-07-29,72.88,73.41,72.33,73.09,2347016
2019-07-30,72.06,73.44,71.6,73.4,2175003
2019-07-31,73.27,73.8,71.54,72.16,3344519
2019-08-01,73.2,73.56,71.03,71.69,5324989
2019-08-02,71.4,71.54,68.11,69.05,4424437
2019-08-05,68.17,68.38,65.89,66.06,4647786
2019-08-06,66.5,69.25,65.53,68.53,7196652
2019-08-07,67.14,69.93,67,69.77,4840701
2019-08-08,70.18,71.11,69.62,70.76,4378161
2019-08-09,70.24,70.65,68.92,69.04,2732745
2019-08-12,68.12,69.04,67.72,67.94,2510346
2019-08-13,68.49,70.47,67.35,68.48,3279421
2019-08-14,67.22,67.66,65.47,65.78,4310889
2019-08-15,66.2,66.2,64.47,65.17,3138804
2019-08-16,65.66,66.77,64.97,66.12,2860480
2019-08-19,66.82,67.74,66.82,67.43,2730329
2019-08-20,67.13,67.32,66.45,67.1,2966024
2019-08-21,67.58,68.59,67.09,67.76,2686487
2019-08-22,68.33,68.91,67.09,67.67,3092852
2019-08-23,66.93,67.74,65.6,66,4813288
2019-08-26,66.51,66.98,63.6,64.26,5762368
2019-08-27,64.55,65.48,63.76,63.96,4451864
2019-08-28,63.6,64.62,63.28,64.06,6369123
2019-08-29,64.96,66.1,64.96,65.77,2813475
2019-08-30,67.77,69.37,67.32,67.93,3877319
2019-09-03,67.21,67.6,66.58,67.45,2220244
2019-09-04,69,69,67.97,68.48,2206998
2019-09-05,69.24,70.1,68.9,68.94,3368395
2019-09-06,69.28,69.51,68.31,69.22,1812255
2019-09-09,69.39,70.85,68.91,70.51,2791345
2019-09-10,70.89,71.96,70.64,71.4,4044932
2019-09-11,71.23,71.87,70.62,71.55,2901298
2019-09-12,72,72.21,70.71,71.29,3166045
2019-09-13,71.59,73.77,71.52,73.54,3831483
2019-09-16,73.02,73.77,72.07,72.14,4241088
2019-09-17,71.98,72.57,70.97,71.25,6984110
2019-09-18,71.04,72.01,70.54,71.99,2314742
2019-09-19,72.25,72.79,70.9,71.06,2266963
2019-09-20,70.89,71.94,70.82,71.6,5349827
2019-09-23,70.53,71.74,70.5,70.92,4659688
2019-09-24,71.01,71.65,70.22,70.32,3375749
2019-09-25,70.55,71.22,70.17,70.91,3107483
2019-09-26,70.89,70.89,69.67,70.1,3032386
2019-09-27,69.97,71.05,69.69,70.25,1962309
2019-09-30,70.55,71.39,70.3,71.31,2809173
2019-10-01,71.73,71.85,67.91,67.95,3405796
2019-10-02,66.66,67.48,65.71,67.24,4760525
2019-10-03,67.39,68.16,66.3,68.12,2657402
2019-10-04,68.14,68.6,67.66,68.15,3393410
2019-10-07,67.84,67.93,66.69,66.7,4612824
2019-10-08,65.87,65.96,64.82,64.92,5221227
2019-10-09,65.72,65.86,64.57,64.81,4791849
2019-10-10,64.86,64.96,62.87,63.14,7594504
2019-10-11,63.83,65.89,63.63,65.16,4988323
2019-10-14,64.75,65.37,64.52,64.8,2252220
2019-10-15,64.84,66.3,64.53,65.56,2706247
2019-10-16,65.53,67.82,65.36,66.61,4217178
2019-10-17,66.89,67.44,66.18,66.23,2257642
2019-10-18,66.26,66.64,65.37,65.53,2195302
2019-10-21,66.01,66.52,65.62,65.94,2670253
2019-10-22,65.94,66.1,64.55,65.87,3078318
2019-10-23,66.18,66.78,65.4,66.64,3614277
2019-10-24,66.99,68.14,64.71,66.26,4457217
2019-10-25,66.32,67.68,65.74,66.85,2803546
2019-10-28,67.26,68.7,67.25,67.59,4359095
2019-10-29,66.96,68.11,66.56,67.34,3425193
2019-10-30,67.04,67.07,65.59,65.59,4539062
2019-10-31,67.33,67.95,65.36,65.91,6400946
2019-11-01,66.5,69.78,66.4,69.64,4077909
2019-11-04,69.61,71.59,69.61,71.3,4800941
2019-11-05,71.84,73.49,71.38,72.38,5309024
2019-11-06,71.79,72.58,70.2,70.33,4266802
2019-11-07,71.05,71.65,70.72,71.61,2982870
2019-11-08,71.38,71.49,70.54,71.13,2246120
2019-11-11,70.25,72.4,70.05,72.18,5857635
2019-11-12,72.23,73.45,72.01,72.6,5965702
2019-11-13,71.53,71.76,69.91,69.95,3652953
2019-11-14,69.89,70.41,69.6,70,2711678
2019-11-15,70.5,70.76,67.38,67.64,6689404
2019-11-18,67.4,67.74,66.67,66.85,3957458
2019-11-19,67.15,67.49,65.87,66.01,3683699
2019-11-20,66.03,66.69,65.04,65.05,3809139
2019-11-21,65.01,66.27,64.64,65.69,4413412
2019-11-22,65.83,66.96,65.57,65.83,3559716
2019-11-25,66.1,66.48,65.01,65.2,5020735
2019-11-26,65.19,66.12,64.82,65.07,5709486
2019-11-27,64.61,65.73,64.22,65.61,7936207
2019-11-29,65.21,65.43,64.43,64.81,2067313
2019-12-02,64.77,65.73,64.66,64.86,4512434
2019-12-03,64.2,64.2,62.49,62.57,5584730
2019-12-04,63.33,63.92,62.73,62.77,4738046
2019-12-05,63.4,63.53,61.63,61.99,5831569
2019-12-06,62.75,63.95,62.75,63.59,6531915
2019-12-09,64.01,64.88,63.72,63.84,4749039
2019-12-10,63.77,64.84,63.61,64.04,4069945
2019-12-11,64.1,64.69,63.72,64.33,3584297
2019-12-12,64.53,66.26,64.18,66.19,4433768
2019-12-13,66.4,66.73,64.61,64.8,5084229
2019-12-16,66.31,66.59,64.62,64.89,11188066
