Date,Open,High,Low,Close,Adj Close,Volume,Market Cap
2019-09-01,3.31950000,3.33990000,3.08820000,3.25620000,3.25620000,2856141.80000000,2856141.80000000
2019-09-02,3.25720000,3.37980000,3.21010000,3.31900000,3.31900000,2981312.68000000,2981312.68000000
2019-09-03,3.31880000,3.46260000,3.28640000,3.34980000,3.34980000,4785784.48000000,4785784.48000000
2019-09-04,3.35110000,3.36260000,3.26500000,3.30410000,3.30410000,2687490.42000000,2687490.42000000
2019-09-05,3.30340000,3.32970000,3.19350000,3.26640000,3.26640000,2629192.77000000,2629192.77000000
2019-09-06,3.26540000,3.38920000,3.10000000,3.21130000,3.21130000,5418898.41000000,5418898.41000000
2019-09-07,3.21080000,3.67100000,3.19190000,3.56120000,3.56120000,7785102.96000000,7785102.96000000
2019-09-08,3.56010000,3.83880000,3.50000000,3.78000000,3.78000000,9357345.04000000,9357345.04000000
2019-09-09,3.78170000,3.94970000,3.60960000,3.87610000,3.87610000,11264977.34000000,11264977.34000000
2019-09-10,3.87460000,3.92000000,3.65200000,3.77420000,3.77420000,8561940.48000000,8561940.48000000
2019-09-11,3.77410000,3.81370000,3.64250000,3.75230000,3.75230000,6747120.20000000,6747120.20000000
2019-09-12,3.75200000,3.78870000,3.66810000,3.74160000,3.74160000,3620854.67000000,3620854.67000000
2019-09-13,3.74110000,3.74860000,3.67080000,3.72150000,3.72150000,3687967.40000000,3687967.40000000
2019-09-14,3.72160000,4.10000000,3.68450000,4.02090000,4.02090000,7865089.48000000,7865089.48000000
2019-09-15,4.02110000,4.15000000,4.00000000,4.07630000,4.07630000,5968283.03000000,5968283.03000000
2019-09-16,4.07450000,4.14940000,3.93600000,4.08270000,4.08270000,7717813.73000000,7717813.73000000
2019-09-17,4.08160000,4.23410000,4.01700000,4.06410000,4.06410000,7723520.53000000,7723520.53000000
2019-09-18,4.06150000,4.16930000,4.04490000,4.07820000,4.07820000,7001976.54000000,7001976.54000000
2019-09-19,4.07870000,4.08730000,3.80530000,3.95820000,3.95820000,8883092.96000000,8883092.96000000
2019-09-20,3.95750000,4.03800000,3.82700000,4.01000000,4.01000000,4574181.28000000,4574181.28000000
2019-09-21,4.00990000,4.07310000,3.95260000,3.99900000,3.99900000,4953569.98000000,4953569.98000000
2019-09-22,3.99820000,4.00750000,3.71200000,3.81220000,3.81220000,4716951.93000000,4716951.93000000
2019-09-23,3.81220000,3.87780000,3.65880000,3.69230000,3.69230000,6158951.67000000,6158951.67000000
2019-09-24,3.69060000,3.72160000,2.42120000,2.76220000,2.76220000,38228548.58000000,38228548.58000000
2019-09-25,2.76250000,2.98270000,2.68860000,2.86630000,2.86630000,22387190.17000000,22387190.17000000
2019-09-26,2.86890000,2.86970000,2.58810000,2.78120000,2.78120000,19015915.91000000,19015915.91000000
2019-09-27,2.78150000,2.88350000,2.68600000,2.82970000,2.82970000,10140083.14000000,10140083.14000000
2019-09-28,2.82960000,2.87130000,2.77370000,2.82910000,2.82910000,5051505.00000000,5051505.00000000
2019-09-29,2.82890000,2.84030000,2.67100000,2.77790000,2.77790000,4952077.37000000,4952077.37000000
2019-09-30,2.77810000,3.03350000,2.71830000,2.96360000,2.96360000,8137510.21000000,8137510.21000000
2019-10-01,2.96360000,3.12130000,2.85360000,2.93570000,2.93570000,9222307.12000000,9222307.12000000
2019-10-02,2.93390000,3.03940000,2.88470000,3.00080000,3.00080000,4433582.55000000,4433582.55000000
2019-10-03,3.00080000,3.01430000,2.81000000,2.92700000,2.92700000,4676899.69000000,4676899.69000000
2019-10-04,2.92690000,3.08470000,2.86500000,3.00180000,3.00180000,5857503.26000000,5857503.26000000
2019-10-05,3.00020000,3.03960000,2.91880000,2.98750000,2.98750000,4335884.85000000,4335884.85000000
2019-10-06,2.98980000,2.99780000,2.84500000,2.90580000,2.90580000,4576544.17000000,4576544.17000000
2019-10-07,2.90670000,3.25590000,2.89340000,3.17590000,3.17590000,9853859.27000000,9853859.27000000
2019-10-08,3.17650000,3.24960000,3.10560000,3.15770000,3.15770000,4984869.86000000,4984869.86000000
2019-10-09,3.15680000,3.31000000,3.10960000,3.23510000,3.23510000,8251520.04000000,8251520.04000000
2019-10-10,3.23330000,3.24530000,3.02440000,3.10530000,3.10530000,7473057.61000000,7473057.61000000
2019-10-11,3.10570000,3.20000000,3.02700000,3.05940000,3.05940000,8675517.97000000,8675517.97000000
2019-10-12,3.06010000,3.14640000,3.03730000,3.06550000,3.06550000,4917439.38000000,4917439.38000000
2019-10-13,3.06450000,3.13720000,3.03890000,3.10270000,3.10270000,4323540.89000000,4323540.89000000
2019-10-14,3.10170000,3.20000000,3.09030000,3.16340000,3.16340000,5222661.53000000,5222661.53000000
2019-10-15,3.16320000,3.17070000,2.80580000,2.96190000,2.96190000,8486873.65000000,8486873.65000000
2019-10-16,2.96200000,2.98500000,2.84500000,2.92410000,2.92410000,6030571.37000000,6030571.37000000
2019-10-17,2.92340000,2.97420000,2.88000000,2.94730000,2.94730000,3979587.96000000,3979587.96000000
2019-10-18,2.94760000,2.95250000,2.70000000,2.87820000,2.87820000,7459593.53000000,7459593.53000000
2019-10-19,2.87900000,2.92600000,2.82890000,2.86780000,2.86780000,4462418.53000000,4462418.53000000
2019-10-20,2.86850000,2.94170000,2.81340000,2.92250000,2.92250000,4299828.88000000,4299828.88000000
2019-10-21,2.92250000,2.97400000,2.85910000,2.91850000,2.91850000,4164497.05000000,4164497.05000000
2019-10-22,2.91990000,3.02690000,2.85000000,2.89200000,2.89200000,6721532.73000000,6721532.73000000
2019-10-23,2.89180000,2.90850000,2.53300000,2.71580000,2.71580000,12615241.25000000,12615241.25000000
2019-10-24,2.71560000,2.78060000,2.64860000,2.72170000,2.72170000,6387068.19000000,6387068.19000000
2019-10-25,2.72160000,3.33230000,2.71600000,3.17710000,3.17710000,20518259.45000000,20518259.45000000
2019-10-26,3.17760000,3.55000000,2.98500000,3.13390000,3.13390000,26618243.21000000,26618243.21000000
2019-10-27,3.13380000,3.48980000,3.06630000,3.32810000,3.32810000,18393829.15000000,18393829.15000000
2019-10-28,3.32880000,3.54690000,3.24490000,3.28220000,3.28220000,15629480.04000000,15629480.04000000
2019-10-29,3.28180000,3.46000000,3.27340000,3.40220000,3.40220000,9541450.73000000,9541450.73000000
2019-10-30,3.40280000,3.42150000,3.18140000,3.26720000,3.26720000,8279459.56000000,8279459.56000000
