Date,Open,High,Low,Close,Adj Close,Volume,Market Cap
2019-09-01,9588.74000000,9830.00000000,9520.00000000,9724.98000000,9724.98000000,19545.40484300,19545.40484300
2019-09-02,9723.59000000,10450.00000000,9712.50000000,10340.00000000,10340.00000000,44740.24809300,44740.24809300
2019-09-03,10340.00000000,10773.00000000,10272.00000000,10615.28000000,10615.28000000,47998.37678100,47998.37678100
2019-09-04,10611.85000000,10799.00000000,10369.89000000,10567.02000000,10567.02000000,43943.88902600,43943.88902600
2019-09-05,10565.92000000,10900.00000000,10450.00000000,10564.49000000,10564.49000000,33970.96063900,33970.96063900
2019-09-06,10563.13000000,10905.87000000,10150.00000000,10298.73000000,10298.73000000,58799.64095900,58799.64095900
2019-09-07,10298.71000000,10558.00000000,10288.57000000,10455.88000000,10455.88000000,27637.87739200,27637.87739200
2019-09-08,10455.90000000,10592.50000000,10208.00000000,10381.18000000,10381.18000000,23984.67201800,23984.67201800
2019-09-09,10381.24000000,10480.00000000,10068.50000000,10303.12000000,10303.12000000,39835.72760800,39835.72760800
2019-09-10,10302.58000000,10384.99000000,9953.00000000,10098.15000000,10098.15000000,28915.41222500,28915.41222500
2019-09-11,10098.19000000,10293.00000000,9880.00000000,10158.33000000,10158.33000000,31953.82456200,31953.82456200
2019-09-12,10158.75000000,10448.81000000,10040.00000000,10415.01000000,10415.01000000,34511.16275500,34511.16275500
2019-09-13,10415.01000000,10439.00000000,10153.00000000,10342.06000000,10342.06000000,30280.33977600,30280.33977600
2019-09-14,10344.13000000,10419.99000000,10222.33000000,10335.02000000,10335.02000000,23621.53351900,23621.53351900
2019-09-15,10332.81000000,10360.00000000,10252.15000000,10302.01000000,10302.01000000,18047.65401300,18047.65401300
2019-09-16,10303.34000000,10355.00000000,10078.00000000,10251.31000000,10251.31000000,28971.40165700,28971.40165700
2019-09-17,10249.68000000,10275.00000000,10128.01000000,10187.82000000,10187.82000000,22914.32456300,22914.32456300
2019-09-18,10187.48000000,10258.02000000,10100.00000000,10156.99000000,10156.99000000,24250.24930300,24250.24930300
2019-09-19,10156.41000000,10325.00000000,9653.00000000,10244.29000000,10244.29000000,44826.28257900,44826.28257900
2019-09-20,10243.70000000,10281.00000000,10061.39000000,10168.59000000,10168.59000000,25088.49106900,25088.49106900
2019-09-21,10167.92000000,10176.70000000,9900.00000000,9986.39000000,9986.39000000,20544.17519600,20544.17519600
2019-09-22,9985.15000000,10089.00000000,9853.97000000,10028.87000000,10028.87000000,22049.27525600,22049.27525600
2019-09-23,10028.05000000,10049.99000000,9615.77000000,9702.25000000,9702.25000000,31937.23235600,31937.23235600
2019-09-24,9702.20000000,9794.99000000,7800.00000000,8493.14000000,8493.14000000,94007.34520300,94007.34520300
2019-09-25,8497.55000000,8730.00000000,8215.64000000,8430.05000000,8430.05000000,60783.89225800,60783.89225800
2019-09-26,8430.05000000,8465.99000000,7750.00000000,8063.73000000,8063.73000000,67930.85374900,67930.85374900
2019-09-27,8063.49000000,8265.00000000,7852.15000000,8177.91000000,8177.91000000,43882.92462500,43882.92462500
2019-09-28,8177.47000000,8315.00000000,8001.09000000,8198.81000000,8198.81000000,34473.60516500,34473.60516500
2019-09-29,8199.38000000,8229.13000000,7890.00000000,8043.82000000,8043.82000000,31544.21138800,31544.21138800
2019-09-30,8043.04000000,8337.26000000,7710.00000000,8289.34000000,8289.34000000,55865.48726000,55865.48726000
2019-10-01,8289.97000000,8500.00000000,8173.05000000,8292.44000000,8292.44000000,43472.41809100,43472.41809100
2019-10-02,8292.67000000,8373.91000000,8151.22000000,8359.94000000,8359.94000000,26243.38664400,26243.38664400
2019-10-03,8360.00000000,8393.00000000,8060.00000000,8223.96000000,8223.96000000,30488.28405800,30488.28405800
2019-10-04,8224.43000000,8232.41000000,8005.00000000,8137.13000000,8137.13000000,26476.33040400,26476.33040400
2019-10-05,8137.09000000,8183.41000000,8012.98000000,8126.19000000,8126.19000000,21907.61556400,21907.61556400
2019-10-06,8127.55000000,8153.87000000,7785.00000000,7854.25000000,7854.25000000,34676.10404900,34676.10404900
2019-10-07,7855.30000000,8299.92000000,7762.00000000,8190.09000000,8190.09000000,52202.07229700,52202.07229700
2019-10-08,8190.82000000,8325.00000000,8088.75000000,8168.39000000,8168.39000000,35452.65742300,35452.65742300
2019-10-09,8170.79000000,8670.00000000,8115.00000000,8560.74000000,8560.74000000,55038.70437800,55038.70437800
2019-10-10,8562.15000000,8644.00000000,8414.52000000,8558.03000000,8558.03000000,39137.94616700,39137.94616700
2019-10-11,8557.82000000,8779.51000000,8212.38000000,8258.50000000,8258.50000000,50405.28441800,50405.28441800
2019-10-12,8257.95000000,8400.00000000,8250.00000000,8300.09000000,8300.09000000,21339.33409800,21339.33409800
2019-10-13,8301.98000000,8451.37000000,8160.00000000,8275.01000000,8275.01000000,27840.73995300,27840.73995300
2019-10-14,8275.24000000,8388.85000000,8203.00000000,8348.20000000,8348.20000000,29810.66325300,29810.66325300
2019-10-15,8346.86000000,8403.00000000,8090.00000000,8159.29000000,8159.29000000,32773.06247600,32773.06247600
2019-10-16,8159.30000000,8181.16000000,7917.00000000,7991.74000000,7991.74000000,34733.59396600,34733.59396600
2019-10-17,7995.02000000,8124.92000000,7929.03000000,8070.58000000,8070.58000000,29656.94915800,29656.94915800
2019-10-18,8070.71000000,8115.00000000,7816.01000000,7947.01000000,7947.01000000,31353.18141600,31353.18141600
2019-10-19,7946.89000000,8098.10000000,7866.92000000,7948.01000000,7948.01000000,26627.88938800,26627.88938800
2019-10-20,7949.87000000,8297.00000000,7870.00000000,8223.35000000,8223.35000000,34286.45265400,34286.45265400
2019-10-21,8223.35000000,8333.00000000,8142.03000000,8197.27000000,8197.27000000,30448.67953900,30448.67953900
2019-10-22,8197.28000000,8297.99000000,8000.00000000,8020.00000000,8020.00000000,34651.82866300,34651.82866300
2019-10-23,8020.06000000,8047.59000000,7300.00000000,7466.62000000,7466.62000000,63897.45709800,63897.45709800
2019-10-24,7468.47000000,7503.68000000,7337.99000000,7412.41000000,7412.41000000,32714.38326500,32714.38326500
2019-10-25,7412.41000000,8799.00000000,7361.00000000,8655.02000000,8655.02000000,90748.21817400,90748.21817400
2019-10-26,8655.88000000,10370.00000000,8470.38000000,9230.00000000,9230.00000000,162588.58541300,162588.58541300
2019-10-27,9230.00000000,9794.98000000,9074.34000000,9529.93000000,9529.93000000,93833.54160400,93833.54160400
2019-10-28,9528.23000000,9902.10000000,9160.00000000,9205.14000000,9205.14000000,80174.21732300,80174.21732300
2019-10-29,9204.45000000,9550.00000000,9072.00000000,9407.62000000,9407.62000000,64158.46244600,64158.46244600
2019-10-30,9407.62000000,9409.84000000,9001.01000000,9154.72000000,9154.72000000,55241.78643400,55241.78643400
2019-10-31,9154.02000000,9405.00000000,8913.00000000,9140.85000000,9140.85000000,54376.02490200,54376.02490200
2019-11-01,9140.86000000,9279.00000000,9030.00000000,9231.61000000,9231.61000000,43594.81411500,43594.81411500
2019-11-02,9231.40000000,9373.74000000,9186.21000000,9289.52000000,9289.52000000,28923.06082800,28923.06082800
2019-11-03,9289.85000000,9362.57000000,9066.14000000,9194.71000000,9194.71000000,27894.37827900,27894.37827900
2019-11-04,9196.46000000,9513.68000000,9115.84000000,9393.35000000,9393.35000000,45894.45627700,45894.45627700
2019-11-05,9392.40000000,9454.95000000,9175.76000000,9308.66000000,9308.66000000,45935.87366500,45935.87366500
2019-11-06,9307.73000000,9440.91000000,9250.01000000,9339.05000000,9339.05000000,37336.17037200,37336.17037200
2019-11-07,9339.16000000,9375.00000000,9101.00000000,9216.20000000,9216.20000000,39117.47085300,39117.47085300
2019-11-08,9214.00000000,9261.00000000,8696.00000000,8773.73000000,8773.73000000,62107.28924300,62107.28924300
2019-11-09,8773.74000000,8880.00000000,8724.88000000,8809.41000000,8809.41000000,29469.48140500,29469.48140500
2019-11-10,8809.18000000,9147.19000000,8750.00000000,9039.47000000,9039.47000000,34422.02979700,34422.02979700
2019-11-11,9040.16000000,9072.32000000,8618.68000000,8733.27000000,8733.27000000,44888.05354500,44888.05354500
2019-11-12,8733.36000000,8888.00000000,8567.60000000,8821.94000000,8821.94000000,40366.62947100,40366.62947100
2019-11-13,8821.91000000,8844.99000000,8702.00000000,8777.12000000,8777.12000000,26810.11691800,26810.11691800
2019-11-14,8777.54000000,8800.00000000,8582.60000000,8646.68000000,8646.68000000,33468.46896100,33468.46896100
2019-11-15,8646.38000000,8790.00000000,8400.00000000,8471.73000000,8471.73000000,46087.41775100,46087.41775100
2019-11-16,8471.62000000,8543.00000000,8400.00000000,8491.02000000,8491.02000000,20902.29975200,20902.29975200
2019-11-17,8490.74000000,8635.00000000,8350.68000000,8502.40000000,8502.40000000,27009.03708200,27009.03708200
2019-11-18,8502.87000000,8503.52000000,8060.00000000,8187.17000000,8187.17000000,43017.69094000,43017.69094000
2019-11-19,8186.50000000,8218.63000000,8003.00000000,8133.64000000,8133.64000000,43556.06102500,43556.06102500
2019-11-20,8133.83000000,8264.29000000,8038.40000000,8098.01000000,8098.01000000,32466.23098000,32466.23098000
2019-11-21,8098.56000000,8134.73000000,7500.00000000,7627.74000000,7627.74000000,58418.78026100,58418.78026100
2019-11-22,7627.79000000,7750.00000000,6790.00000000,7268.23000000,7268.23000000,126603.14025900,126603.14025900
2019-11-23,7268.23000000,7344.48000000,7080.01000000,7311.57000000,7311.57000000,50449.89475500,50449.89475500
2019-11-24,7311.10000000,7330.39000000,6861.00000000,6903.28000000,6903.28000000,67890.20648300,67890.20648300
2019-11-25,6900.23000000,7377.69000000,6515.00000000,7109.57000000,7109.57000000,119645.73519700,119645.73519700
2019-11-26,7109.99000000,7340.00000000,7017.48000000,7156.14000000,7156.14000000,65722.39769000,65722.39769000
2019-11-27,7154.75000000,7655.00000000,6840.00000000,7508.52000000,7508.52000000,92452.87349000,92452.87349000
2019-11-28,7507.90000000,7643.00000000,7360.00000000,7419.49000000,7419.49000000,56933.98110900,56933.98110900
2019-11-29,7418.52000000,7850.00000000,7362.30000000,7739.68000000,7739.68000000,60745.30087300,60745.30087300
2019-11-30,7740.99000000,7810.00000000,7441.00000000,7541.89000000,7541.89000000,46989.43361900,46989.43361900
2019-12-01,7540.63000000,7541.85000000,7210.00000000,7390.89000000,7390.89000000,60769.34231300,60769.34231300
2019-12-02,7391.50000000,7420.56000000,7151.10000000,7294.28000000,7294.28000000,46330.25604000,46330.25604000
2019-12-03,7294.42000000,7400.00000000,7241.35000000,7292.71000000,7292.71000000,33149.47748700,33149.47748700
2019-12-04,7292.71000000,7750.00000000,7067.00000000,7194.32000000,7194.32000000,83147.14914200,83147.14914200
2019-12-05,7194.59000000,7485.00000000,7150.00000000,7389.00000000,7389.00000000,59306.67885500,59306.67885500
2019-12-06,7389.00000000,7590.03000000,7305.00000000,7527.47000000,7527.47000000,48189.08794400,48189.08794400
2019-12-07,7527.80000000,7619.62000000,7470.16000000,7488.21000000,7488.21000000,31498.68417300,31498.68417300
2019-12-08,7487.31000000,7564.00000000,7374.86000000,7510.11000000,7510.11000000,29856.89763100,29856.89763100
2019-12-09,7510.11000000,7650.00000000,7273.00000000,7338.64000000,7338.64000000,46621.88749300,46621.88749300
2019-12-10,7338.64000000,7407.60000000,7157.10000000,7224.13000000,7224.13000000,49723.76214000,49723.76214000
2019-12-11,7224.15000000,7275.50000000,7125.66000000,7210.00000000,7210.00000000,30093.09194400,30093.09194400
2019-12-12,7210.00000000,7295.00000000,7080.30000000,7198.08000000,7198.08000000,42288.60093200,42288.60093200
2019-12-13,7197.76000000,7309.05000000,7190.76000000,7258.48000000,7258.48000000,27609.87379500,27609.87379500
2019-12-14,7257.37000000,7271.77000000,7012.00000000,7064.05000000,7064.05000000,29561.98596700,29561.98596700
2019-12-15,7064.14000000,7200.30000000,7008.35000000,7118.59000000,7118.59000000,26395.77813700,26395.77813700
2019-12-16,7119.60000000,7150.00000000,6836.00000000,6891.72000000,6891.72000000,43863.99305900,43863.99305900
2019-12-17,6891.44000000,6942.21000000,6560.00000000,6623.82000000,6623.82000000,53865.06992900,53865.06992900
2019-12-18,6623.84000000,7440.00000000,6435.00000000,7277.83000000,7277.83000000,95636.65125100,95636.65125100
2019-12-19,7277.83000000,7380.00000000,7038.31000000,7150.30000000,7150.30000000,55509.04907500,55509.04907500
2019-12-20,7151.31000000,7220.00000000,7079.50000000,7187.83000000,7187.83000000,32132.06920500,32132.06920500
2019-12-21,7188.01000000,7190.58000000,7105.00000000,7132.75000000,7132.75000000,19467.17402800,19467.17402800
2019-12-22,7131.59000000,7518.54000000,7122.47000000,7501.44000000,7501.44000000,39137.45515000,39137.45515000
2019-12-23,7500.71000000,7695.38000000,7265.84000000,7317.09000000,7317.09000000,68051.99720300,68051.99720300
2019-12-24,7317.30000000,7436.68000000,7157.04000000,7255.77000000,7255.77000000,43629.49418800,43629.49418800
2019-12-25,7255.77000000,7271.77000000,7128.86000000,7204.63000000,7204.63000000,27492.04432300,27492.04432300
2019-12-26,7205.01000000,7435.00000000,7157.12000000,7202.00000000,7202.00000000,36259.76107600,36259.76107600
2019-12-27,7202.00000000,7275.86000000,7076.42000000,7254.74000000,7254.74000000,33642.70186100,33642.70186100
2019-12-28,7254.77000000,7365.01000000,7238.67000000,7316.14000000,7316.14000000,26848.98219900,26848.98219900
2019-12-29,7315.36000000,7528.45000000,7288.00000000,7388.24000000,7388.24000000,31387.10608500,31387.10608500
2019-12-30,7388.43000000,7408.24000000,7220.00000000,7246.00000000,7246.00000000,29605.91178200,29605.91178200
2019-12-31,7246.00000000,7320.00000000,7145.01000000,7195.23000000,7195.23000000,25954.45353300,25954.45353300
2020-01-01,7195.24000000,7255.00000000,7175.15000000,7200.85000000,7200.85000000,16792.38816500,16792.38816500
2020-01-02,7200.77000000,7212.50000000,6924.74000000,6965.71000000,6965.71000000,31951.48393200,31951.48393200
2020-01-03,6965.49000000,7405.00000000,6871.04000000,7344.96000000,7344.96000000,68428.50045100,68428.50045100
2020-01-04,7345.00000000,7404.00000000,7272.21000000,7354.11000000,7354.11000000,29987.97497700,29987.97497700
2020-01-05,7354.19000000,7495.00000000,7318.00000000,7358.75000000,7358.75000000,38331.08560400,38331.08560400
2020-01-06,7357.64000000,7795.34000000,7346.76000000,7758.00000000,7758.00000000,54635.69531600,54635.69531600
