Date,Open,High,Low,Close,Adj Close,Volume,Market Cap
2019-09-01,0.25747000,0.25891000,0.25000000,0.25593000,0.25593000,32881805.20000000,32881805.20000000
2019-09-02,0.25596000,0.26428000,0.25295000,0.26060000,0.26060000,60783394.60000000,60783394.60000000
2019-09-03,0.26060000,0.26700000,0.25751000,0.26242000,0.26242000,56305107.10000000,56305107.10000000
2019-09-04,0.26252000,0.26299000,0.25598000,0.25843000,0.25843000,49398294.20000000,49398294.20000000
2019-09-05,0.25843000,0.25937000,0.25337000,0.25617000,0.25617000,43270120.30000000,43270120.30000000
2019-09-06,0.25616000,0.25868000,0.24692000,0.25110000,0.25110000,63377736.50000000,63377736.50000000
2019-09-07,0.25115000,0.26285000,0.25009000,0.25993000,0.25993000,53971229.00000000,53971229.00000000
2019-09-08,0.25989000,0.26591000,0.25550000,0.26205000,0.26205000,65033003.60000000,65033003.60000000
2019-09-09,0.26205000,0.26423000,0.25634000,0.25855000,0.25855000,58537945.70000000,58537945.70000000
2019-09-10,0.25869000,0.26371000,0.25350000,0.25859000,0.25859000,61643971.40000000,61643971.40000000
2019-09-11,0.25855000,0.26092000,0.25100000,0.25519000,0.25519000,56043242.10000000,56043242.10000000
2019-09-12,0.25515000,0.25686000,0.25087000,0.25406000,0.25406000,58547444.60000000,58547444.60000000
2019-09-13,0.25404000,0.25600000,0.25132000,0.25520000,0.25520000,47599708.20000000,47599708.20000000
2019-09-14,0.25536000,0.26551000,0.25389000,0.26124000,0.26124000,70537163.59999999,70537163.59999999
2019-09-15,0.26125000,0.26419000,0.25386000,0.26022000,0.26022000,51661196.30000000,51661196.30000000
2019-09-16,0.26015000,0.26300000,0.25664000,0.26098000,0.26098000,44531031.70000000,44531031.70000000
2019-09-17,0.26103000,0.29850000,0.25944000,0.28561000,0.28561000,217381018.09999999,217381018.09999999
2019-09-18,0.28553000,0.32631000,0.28493000,0.31344000,0.31344000,300972127.89999998,300972127.89999998
2019-09-19,0.31344000,0.31345000,0.28208000,0.30062000,0.30062000,277316439.69999999,277316439.69999999
2019-09-20,0.30064000,0.30159000,0.28350000,0.29360000,0.29360000,159272561.59999999,159272561.59999999
2019-09-21,0.29360000,0.29800000,0.28625000,0.28961000,0.28961000,113934352.20000000,113934352.20000000
