Date,Open,High,Low,Close,Adj Close,Volume
2019-12-23,106.0,108.7,106.0,108.53,108.53,161760
2019-12-24,108.39,108.4661,107.6301,108.15,108.15,50948
2019-12-26,108.05,110.03,107.7001,109.58,109.58,135505
2019-12-27,110.07,110.43,107.51,107.94,107.94,147681
2019-12-30,107.19,107.19,104.24,106.1,106.1,122381
2019-12-31,105.73,106.4,104.41,106.05,106.05,110028
2020-01-02,106.37,108.11,106.28,107.74,107.74,150420
2020-01-03,105.78,109.01,105.17,108.58,108.58,156178
2020-01-06,107.41,108.1699,105.45,107.64,107.64,323610
2020-01-07,107.18,109.99,105.535,109.18,109.18,179622
2020-01-08,109.36,113.48,108.65,112.86,112.86,226297
2020-01-09,114.0,115.6,113.06,113.25,113.25,175494
2020-01-10,113.86,114.54,106.8,110.74,110.74,379512
2020-01-13,111.79,113.02,111.3247,111.79,111.79,174574
2020-01-14,112.28,114.86,111.28,114.05,114.05,190157
2020-01-15,114.24,118.84,114.24,116.66,116.66,299683
2020-01-16,117.44,118.41,115.46,116.66,116.66,177813
2020-01-17,117.77,119.83,117.0,119.67,119.67,189330
2020-01-21,119.67,120.6399,116.25,116.74,116.74,295454
2020-01-22,116.6,120.93,116.5,120.6,120.6,335941
2020-01-23,119.82,124.62,119.82,123.5,123.5,304037
2020-01-24,124.2,126.79,122.7,124.18,124.18,191876
2020-01-27,121.1,124.37,120.1,123.25,123.25,883046
2020-01-28,124.13,130.75,122.51,130.1,130.1,285539
2020-01-29,131.0,131.0,123.79,125.79,125.79,365714
2020-01-30,125.81,128.1,124.99,127.6,127.6,280782
2020-01-31,127.1,127.4,121.89,122.7,122.7,284602
2020-02-03,123.2,124.85,120.02,124.48,124.48,215257
2020-02-04,126.49,128.36,125.56,126.63,126.63,204335
2020-02-05,127.83,128.54,120.1,121.88,121.88,299218
2020-02-06,122.22,127.125,121.63,125.0,125.0,313953
2020-02-07,124.63,125.08,121.17,121.56,121.56,157946
2020-02-10,121.56,124.99,121.3,123.6,123.6,277318
2020-02-11,125.07,125.07,121.83,122.55,122.55,277314
2020-02-12,123.0,125.91,120.1,125.47,125.47,288931
2020-02-13,124.44,126.8,123.9631,126.08,126.08,180412
2020-02-14,126.25,128.485,126.25,127.98,127.98,189550
2020-02-18,128.63,130.44,126.94,128.61,128.61,188867
2020-02-19,130.0,130.2,127.94,129.17,129.17,266249
2020-02-20,131.99,134.6,124.28,125.99,125.99,461244
2020-02-21,136.7,141.67,130.3,134.82,134.82,823106
2020-02-24,127.68,127.68,121.11,123.27,123.27,632417
2020-02-25,124.71,124.927,115.84,116.0,116.0,440584
2020-02-26,115.99,118.5524,113.64,114.02,114.02,466223
2020-02-27,112.73,114.66,109.75,109.93,109.93,729064
2020-02-28,105.67,113.01,104.85,113.01,113.01,583144
2020-03-02,115.18,123.81,112.6004,123.5,123.5,513371
2020-03-03,124.32,124.32,114.04,114.97,114.97,414272
2020-03-04,118.18,118.91,114.99,118.56,118.56,247876
2020-03-05,115.44,119.505,115.03,117.58,117.58,173398
2020-03-06,113.2,115.75,107.83,110.51,110.51,353430
2020-03-09,104.0,104.0,95.19,99.32,99.32,616266
2020-03-10,104.16,106.33,98.98,106.14,106.14,390108
2020-03-11,102.01,104.795,96.68,98.18,98.18,367102
2020-03-12,91.56,94.83,87.1825,90.34,90.34,405853
2020-03-13,97.37,101.99,93.64,101.75,101.75,393631
2020-03-16,95.55,98.5,90.07,92.55,92.55,576772
2020-03-17,94.88,101.533,93.07,97.99,97.99,544414
2020-03-18,93.98,94.93,83.92,92.57,92.57,612362
2020-03-19,90.8,94.62,82.5,82.5,82.5,571658
2020-03-20,81.64,85.4991,72.34,74.09,74.09,837408
2020-03-23,73.75,80.38,71.94,73.5,73.5,551789
2020-03-24,78.71,86.37,76.02,84.78,84.78,519140
2020-03-25,85.85,90.35,81.64,88.58,88.58,395060
2020-03-26,89.09,91.6152,86.81,89.4,89.4,524696
2020-03-27,86.11,88.01,84.2,85.31,85.31,296394
2020-03-30,85.53,90.97,84.6975,88.8,88.8,294389
2020-03-31,87.57,90.65,85.83,87.88,87.88,249769
2020-04-01,83.89,85.78,80.46,83.58,83.58,516578
2020-04-02,82.51,84.6,77.795,78.82,78.82,869400
2020-04-03,78.5,79.06,70.83,72.65,72.65,570331
2020-04-06,74.89,89.78,74.89,89.51,89.51,688308
2020-04-07,95.0,97.79,90.745,94.36,94.36,556336
2020-04-08,96.78,97.95,93.23,97.57,97.57,295054
2020-04-09,98.57,102.73,91.395,92.9,92.9,612790
2020-04-13,94.31,94.31,89.02,93.12,93.12,197755
2020-04-14,96.29,100.98,95.51,100.06,100.06,339096
2020-04-15,96.79,98.365,93.74,97.8,97.8,263267
2020-04-16,98.9,100.63,95.54,100.06,100.06,336487
2020-04-17,103.1,105.61,101.05,103.02,103.02,262774
2020-04-20,102.15,104.98,100.3005,102.6,102.6,174174
2020-04-21,100.5,101.5,95.15,97.24,97.24,188239
2020-04-22,100.32,105.44,99.89,104.45,104.45,231057
2020-04-23,103.6,108.18,103.6,106.12,106.12,243935
2020-04-24,106.47,106.47,101.67,105.87,105.87,303845
2020-04-27,105.54,111.05,104.77,111.0,111.0,261803
2020-04-28,113.28,116.6,109.41,116.01,116.01,812572
2020-04-29,118.0,122.374,116.615,118.0,118.0,479398
2020-04-30,117.0,119.58,114.7701,115.67,115.67,201523
2020-05-01,112.61,115.65,110.1,112.19,112.19,167461
2020-05-04,110.19,114.64,108.2425,113.95,113.95,255339
2020-05-05,115.66,119.04,114.14,115.94,115.94,357202
2020-05-06,117.22,120.22,117.02,118.39,118.39,279306
2020-05-07,120.08,123.44,118.065,123.09,123.09,333804
2020-05-08,125.0,126.75,122.55,124.25,124.25,383528
2020-05-11,123.75,125.6,122.6,123.23,123.23,253233
2020-05-12,122.85,124.575,117.24,117.31,117.31,248430
2020-05-13,117.31,118.34,105.41,107.89,107.89,585958
2020-05-14,106.31,111.98,102.05,111.37,111.37,601919
2020-05-15,119.47,124.59,117.39,122.59,122.59,716734
2020-05-18,126.13,131.895,126.0,130.99,130.99,573722
2020-05-19,130.28,138.99,129.11,134.08,134.08,705132
2020-05-20,135.35,137.78,132.77,137.57,137.57,359827
2020-05-21,137.6,140.4,134.41,135.67,135.67,279006
2020-05-22,137.49,138.17,134.615,137.0,137.0,294900
2020-05-26,140.11,145.45,140.0341,142.11,142.11,444568
2020-05-27,144.04,145.2,138.25,144.81,144.81,402680
2020-05-28,143.94,145.95,142.76,144.04,144.04,331951
2020-05-29,144.61,144.61,137.19,140.21,140.21,743780
2020-06-01,140.0,147.85,139.58,146.69,146.69,515753
2020-06-02,148.03,148.03,142.5525,146.31,146.31,389142
2020-06-03,146.42,152.59,145.04,150.78,150.78,350785
2020-06-04,144.32,148.82,139.69,141.25,141.25,656567
2020-06-05,134.17,140.7,131.61,138.17,138.17,1969806
2020-06-08,138.74,140.79,136.74,140.42,140.42,660968
2020-06-09,139.98,140.39,136.08,136.65,136.65,669565
2020-06-10,137.21,147.12,137.21,143.63,143.63,843826
2020-06-11,137.39,139.92,130.92,132.23,132.23,578527
2020-06-12,136.1,141.41,134.34,141.25,141.25,501936
2020-06-15,137.7,144.15,135.95,143.58,143.58,514515
2020-06-16,147.0,148.87,142.85,144.57,144.57,477083
2020-06-17,145.08,148.66,143.71,145.18,145.18,324565
2020-06-18,145.15,146.94,143.055,145.49,145.49,265100
2020-06-19,148.07,149.0,142.18,143.76,143.76,573549
2020-06-22,143.71,146.64,142.545,144.35,144.35,388959
2020-06-23,144.7,152.1663,143.57,148.56,148.56,417019
2020-06-24,147.48,150.33,143.66,145.36,145.36,348026
2020-06-25,145.49,149.55,144.04,148.61,148.61,573086
2020-06-26,148.59,149.12,138.6774,141.2,141.2,2919029
2020-06-29,141.2,147.08,137.97,146.9,146.9,462700
2020-06-30,147.0,150.28,145.85,149.85,149.85,270700
2020-07-01,149.42,153.05,147.59,152.49,152.49,330400
2020-07-02,154.99,156.12,152.19,154.04,154.04,481100
2020-07-06,157.22,161.17,155.26,155.62,155.62,788600
2020-07-07,154.95,157.69,154.04,156.0,156.0,312400
2020-07-08,157.6,161.08,157.12,160.74,160.74,421400
2020-07-09,161.68,167.01,157.97,166.09,166.09,536500
2020-07-10,166.17,166.28,161.66,164.95,164.95,206700
2020-07-13,167.52,168.3,154.89,155.25,155.25,387000
2020-07-14,153.45,157.36,148.74,156.83,156.83,473500
2020-07-15,158.64,159.93,155.81,158.45,158.45,398700
2020-07-16,156.77,160.0,155.56,158.88,158.88,225800
2020-07-17,160.37,163.38,157.17,162.6,162.6,202900
2020-07-20,163.17,170.52,163.17,169.98,169.98,238360
2020-07-21,171.01,171.01,166.033,167.36,167.36,196949
2020-07-22,167.65,170.45,167.33,170.17,170.17,185925
2020-07-23,169.62,173.64,164.47,166.18,166.18,242206
2020-07-24,163.98,166.77,158.69,164.69,164.69,293305
2020-07-27,165.23,173.29,165.23,170.19,170.19,215032
2020-07-28,169.0,170.4164,165.55,165.72,165.72,170791
2020-07-29,167.95,178.0473,166.968,176.68,176.68,331395
2020-07-30,173.46,174.29,168.1638,173.45,173.45,322268
2020-07-31,175.77,178.74,169.47,172.94,172.94,188217
2020-08-03,176.06,180.55,174.01,179.87,179.87,231567
2020-08-04,180.0,181.94,175.74,180.85,180.85,269079
2020-08-05,180.85,185.76,180.02,184.08,184.08,266250
2020-08-06,182.93,185.565,180.49,184.14,184.14,234963
2020-08-07,184.0,184.52,177.25,178.88,178.88,275396
2020-08-10,179.22,179.5569,171.29,175.78,175.78,343979
2020-08-11,174.49,175.78,171.2,172.58,172.58,194999
2020-08-12,173.52,177.1799,172.34,174.34,174.34,241818
2020-08-13,176.08,184.42,176.08,180.72,180.72,337437
2020-08-14,183.57,183.57,172.02,174.87,174.87,343996
2020-08-17,177.17,179.3579,175.78,177.02,177.02,166887
2020-08-18,178.07,178.185,174.14,175.59,175.59,167068
2020-08-19,176.0,176.0,171.195,172.03,172.03,347968
2020-08-20,171.11,177.87,171.11,175.8,175.8,205544
2020-08-21,176.01,177.58,172.03,173.79,173.79,182699
2020-08-24,176.32,177.47,173.13,173.68,173.68,158629
2020-08-25,173.42,177.07,173.0425,175.75,175.75,182104
2020-08-26,177.57,180.77,176.4904,178.92,178.92,186919
2020-08-27,179.72,179.72,174.48,177.0,177.0,201768
2020-08-28,178.81,179.4,174.97,176.25,176.25,203067
2020-08-31,177.03,179.69,176.27,177.58,177.58,284771
2020-09-01,179.24,185.9636,178.67,184.72,184.72,350458
2020-09-02,187.5,189.34,182.0,188.57,188.57,285048
2020-09-03,184.58,185.14,171.08,171.66,171.66,401928
2020-09-04,171.34,172.6448,157.03,170.0,170.0,449595
2020-09-08,161.57,170.39,161.07,165.67,165.67,174558
2020-09-09,170.45,175.694,165.77,173.63,173.63,287927
2020-09-10,175.92,179.54,172.61,173.64,173.64,256444
2020-09-11,175.76,175.76,169.79,172.66,172.66,207137
2020-09-14,175.89,179.4,173.26,173.74,173.74,221149
2020-09-15,176.73,178.41,173.8,176.75,176.75,150159
2020-09-16,177.25,179.25,176.67,178.03,178.03,249897
2020-09-17,173.4,175.94,171.3101,174.84,174.84,245477
2020-09-18,176.29,180.51,174.16,177.9,177.9,349907
2020-09-21,176.55,180.7183,173.35,180.5,180.5,160883
2020-09-22,181.6,181.6,174.2,179.1,179.1,261202
2020-09-23,178.44,179.25,173.04,173.78,173.78,167914
2020-09-24,170.95,172.705,165.5,171.62,171.62,209402
2020-09-25,170.44,176.09,170.025,174.32,174.32,155630
2020-09-28,178.41,181.55,177.0,181.02,181.02,144542
2020-09-29,181.82,182.9799,177.4,178.77,178.77,128151
2020-09-30,180.48,184.55,178.45,179.22,179.22,211117
2020-10-01,182.27,184.69,180.44,184.44,184.44,186139
2020-10-02,179.56,184.645,179.0,182.68,182.68,170853
2020-10-05,185.0,193.585,184.135,191.26,191.26,424928
2020-10-06,193.0,193.465,188.0901,189.67,189.67,248426
2020-10-07,191.75,195.76,187.26,194.86,194.86,151229
2020-10-08,195.82,197.5,190.165,191.21,191.21,150304
2020-10-09,193.0,195.91,193.0,195.82,195.82,101609
2020-10-12,199.46,199.46,195.47,197.12,197.12,94776
2020-10-13,196.7,200.795,194.24,199.38,199.38,94435
2020-10-14,201.03,201.03,196.59,197.83,197.83,125351
2020-10-15,193.39,199.66,192.72,198.85,198.85,130844
2020-10-16,199.31,201.44,197.2,199.09,199.09,69381
2020-10-19,200.0,201.15,195.26,195.93,195.93,137574
2020-10-20,197.03,197.87,194.51,194.96,194.96,105852
2020-10-21,195.23,198.24,192.26,193.91,193.91,155078
2020-10-22,194.0,194.37,187.715,192.0,192.0,162678
2020-10-23,192.0,198.07,190.54,197.07,197.07,149687
2020-10-26,194.55,197.5133,186.88,187.04,187.04,179360
2020-10-27,188.53,191.6825,184.92,186.28,186.28,163977
2020-10-28,182.51,183.16,178.17,179.59,179.59,176865
2020-10-29,179.66,181.9,175.525,180.5,180.5,121248
2020-10-30,179.13,181.99,176.67,180.61,180.61,201006
2020-11-02,182.89,186.9399,177.185,179.37,179.37,249801
2020-11-03,181.49,184.825,178.595,181.14,181.14,127424
2020-11-04,185.55,194.535,185.55,192.2,192.2,200612
2020-11-05,198.39,209.665,197.945,208.88,208.88,294074
2020-11-06,207.34,209.73,202.9058,209.15,209.15,127360
2020-11-09,210.0,210.88,201.59,202.29,202.29,296287
2020-11-10,199.91,199.91,184.84,190.24,190.24,342345
2020-11-11,193.0,195.77,184.75,186.73,186.73,370685
2020-11-12,185.37,188.12,183.48,184.77,184.77,357094
2020-11-13,186.15,194.475,186.15,187.48,187.48,299921
2020-11-16,188.0,188.2,183.45,185.33,185.33,212630
2020-11-17,186.0,187.62,181.6801,182.91,182.91,349039
2020-11-18,184.71,185.5,180.29,181.91,181.91,172878
2020-11-19,182.19,189.44,180.05,187.63,187.63,159537
2020-11-20,187.95,191.26,185.0,188.39,188.39,182438
2020-11-23,190.35,192.765,186.32,189.14,189.14,109015
2020-11-24,188.74,190.32,180.88,181.31,181.31,174788
2020-11-25,182.4,183.9822,176.2,178.74,178.74,209779
2020-11-27,181.42,187.88,178.86,187.48,187.48,133416
2020-11-30,186.82,188.99,179.22,188.68,188.68,458404
2020-12-01,190.01,191.69,185.06,189.53,189.53,179697
2020-12-02,188.21,188.21,182.13,185.22,185.22,275128
2020-12-03,184.62,189.19,182.89,183.67,183.67,208015
2020-12-04,182.43,183.69,178.45,182.53,182.53,248924
2020-12-07,182.5,183.615,173.405,176.4,176.4,330724
2020-12-08,177.06,181.705,175.42,181.49,181.49,234443
2020-12-09,180.46,181.97,175.735,177.0,177.0,185296
2020-12-10,176.04,179.79,173.3382,178.23,178.23,150757
2020-12-11,177.94,180.92,176.94,180.6,180.6,146241
2020-12-14,181.83,190.8,181.71,189.54,189.54,303439
